edge_u,edge_v,edge_k,road_type,matched_segment_id,match_dist_m
28358947,258021250,0,secondary,1025,84.7
28358947,10929181322,0,secondary,1025,54.8
28358950,271166785,0,secondary,1025,212.1
28358950,271166854,0,secondary,1025,201.0
28358991,27446502,0,secondary,922,30.1
28358991,7022595090,0,secondary,908,37.5
29053373,102857955,0,motorway,,
29053375,110970240,0,motorway_link,,
29053375,26698326,0,motorway,,
29053377,110973702,0,motorway,,
29053377,973863306,0,motorway,,
29145417,727595374,0,primary,567,17.0
29411948,27440586,0,secondary,1287,44.3
29411948,29412098,0,secondary,1287,168.7
29411948,261171327,0,residential,1286,125.4
29411952,29412102,0,secondary,962,4.1
29411952,262072493,0,secondary,962,73.2
29411954,258023465,0,secondary,955,69.7
29411954,29412104,0,secondary,757,5.7
29411955,258023316,0,secondary,1297,112.2
29411955,29411954,0,secondary,861,71.9
29411956,258024206,0,secondary,861,150.8
29411956,29411955,0,secondary,861,71.9
29411956,29412106,0,secondary,861,89.3
29412098,29411948,0,secondary,1287,168.7
29412098,2291929247,0,secondary,872,283.2
29412098,262072488,0,secondary,1287,233.3
29412101,29412102,0,secondary,962,79.6
29412101,262072493,0,tertiary,962,90.3
29412102,2291929241,0,secondary,872,109.7
29412102,258023466,0,secondary,962,78.4
29412104,2291929237,0,secondary,757,123.5
29412104,258023317,0,secondary,861,80.6
29412106,29412107,0,secondary,871,111.6
29412106,619626858,0,secondary,871,95.1
29412106,29411956,0,secondary,861,89.3
29412107,4336042974,0,secondary,871,167.0
29412107,619626857,0,secondary,871,49.3
29412107,28292368,0,secondary,1037,137.1
29412127,254913359,0,secondary,879,247.9
29412127,29412128,0,secondary,879,164.2
29412127,262904584,0,tertiary,879,174.8
29412128,1978763491,0,tertiary,879,188.7
29412128,736940952,0,secondary,879,114.1
29412128,29412127,0,secondary,879,164.2
29412130,29412131,0,secondary,954,74.0
29412130,262804924,0,secondary,954,86.8
29412131,250755823,0,secondary,954,117.1
29412131,29412132,0,secondary,954,76.5
29412132,29412133,0,secondary,954,149.1
29412132,736940951,0,secondary,954,92.5
29412133,261272937,0,secondary,954,179.8
29412133,2291929233,0,secondary,878,179.1
29412133,310697907,0,secondary,878,165.5
29786106,4686227165,0,unclassified,,
29786106,4686227125,0,tertiary,,
29786142,29053373,0,motorway,,
29839283,12088966608,0,primary,,
29839705,261285733,0,primary_link,,
29839705,10020200163,0,primary,,
29840529,29840530,0,primary,,
29840530,279393866,0,primary,,
29840530,261285733,0,primary_link,,
29840538,102857955,0,motorway_link,,
29840538,102856033,0,primary,,
29840732,9241113612,0,primary,,
29840732,29053373,0,motorway_link,,
29840750,4284997147,0,residential,,
29840750,330274832,0,primary,,
29841506,29841507,0,motorway,,
29841507,102857311,0,motorway_link,,
29841507,102856044,0,motorway,,
29841510,102855127,0,motorway_link,,
29841510,102856718,0,motorway,,
29841537,110973702,0,motorway_link,,
29841537,110974337,0,motorway_link,,
29841673,29841537,0,motorway_link,,
29841673,110974685,0,motorway,,
29856061,263759107,0,motorway,,
29856061,29856063,0,motorway,,
29856063,9456438475,0,motorway,,
29856063,1385442916,0,motorway,,
32873349,4070185565,0,secondary,891,590.7
32873349,1439614221,0,unclassified,891,554.3
32873349,259379126,0,secondary,891,488.1
32873349,259578458,0,secondary,891,604.4
32873350,260099277,0,secondary,1229,475.1
32873350,260099293,0,secondary,1229,409.3
32873350,250278998,0,secondary,1229,477.1
32873350,26808051,0,secondary,1228,486.7
32873350,262418436,0,secondary,1229,551.8
33392324,288596590,0,secondary,903,184.0
33392324,288596243,0,secondary,917,126.6
33392324,33392327,0,residential,903,54.7
33392324,1642947619,0,residential,917,56.9
33392327,33392330,0,residential,903,118.7
33392327,33392324,0,residential,903,54.7
33392327,1107013811,0,tertiary,903,167.3
33392330,33392327,0,residential,903,118.7
33392330,33754411,0,tertiary,903,175.4
33392330,35029135,0,residential,903,167.0
33404757,258019304,0,secondary,545,135.3
33404757,33781531,0,secondary,560,64.4
33404757,13328573644,0,secondary,560,143.9
33404764,414180556,0,secondary,543,119.9
33404764,262186709,0,residential,558,262.0
33404764,261194683,0,secondary,558,128.8
33404764,5992899996,0,secondary,558,309.4
33404764,261316366,0,secondary,543,310.9
33404764,261118914,0,residential,543,234.3
33412599,258019305,0,tertiary,559,51.9
33412599,33404757,0,secondary,559,115.2
33412599,261137775,0,tertiary,559,82.4
33645563,2565193675,0,residential,228,281.5
33645563,270407982,0,secondary,917,284.7
33718415,740237222,0,secondary,1303,190.6
33718415,272208405,0,secondary,1303,11.3
33718415,12472733134,0,secondary,1276,213.1
33718415,272206538,0,secondary,1277,137.3
33718417,27440218,0,secondary,907,247.1
33718417,740237208,0,secondary,615,256.8
33718417,12472733131,0,secondary,615,188.1
33718417,33718418,0,secondary,907,290.6
33718418,271188194,0,secondary,1056,271.1
33718418,13184555237,0,secondary,907,242.7
33718418,33718417,0,secondary,907,290.6
33718418,12472733128,0,secondary,616,329.1
33718424,369890932,0,secondary,863,172.3
33718424,258023343,0,secondary,759,166.4
33718424,269448542,0,secondary,863,186.8
33718585,261237845,0,residential,917,595.0
33718585,465863260,0,secondary,914,606.3
33718585,261185878,0,secondary,917,582.6
33718681,13728830216,0,secondary,1307,147.2
33718681,874447446,0,secondary,1307,63.6
33718681,261121565,0,secondary,1308,262.9
33718681,261116520,0,secondary,1306,149.6
33718768,256625252,0,secondary,656,276.1
33718768,261121564,0,secondary,656,309.7
33718768,4489779622,0,secondary,656,271.9
33754411,288596244,0,residential,228,244.8
33754411,33754413,0,tertiary,228,203.4
33754411,1107013947,0,residential,903,290.2
33754413,272206536,0,tertiary,244,182.1
33754413,992005184,0,secondary,244,268.3
33754414,33754413,0,secondary,228,177.8
33754414,288596244,0,tertiary,228,185.7
33781531,262185172,0,tertiary,560,17.6
33781531,414180402,0,secondary,560,72.5
33781531,262185925,0,tertiary,560,66.5
33781534,704695477,0,secondary,228,94.9
33781534,704695547,0,secondary,228,26.6
33781534,257493527,0,tertiary,228,122.0
35029135,1107013921,0,residential,903,208.7
35029135,33392330,0,residential,903,167.0
35029135,1107013822,0,residential,903,252.1
35034227,838696277,0,secondary,,
35034227,838696685,0,secondary,,
35034227,845871158,0,tertiary,,
35034227,460470935,0,tertiary,,
35034247,7791706367,0,secondary,358,407.9
35034247,5455496008,0,motorway_link,358,374.5
35034247,260098559,0,secondary,358,338.2
35034250,263985312,0,secondary,358,827.2
35034250,11332654574,0,secondary,358,802.4
35034250,295526874,0,secondary,358,762.1
35034250,10290647735,0,secondary,358,839.9
35034253,250755958,0,secondary,158,785.2
35034253,263985236,0,residential,357,743.1
35034253,250755918,0,secondary,158,763.5
35034253,261088991,0,secondary,158,786.6
35313343,258032862,0,secondary,1257,342.8
35313343,287262182,0,secondary,867,392.8
35313343,258956336,0,secondary,1052,389.2
35313343,288070450,0,secondary,1271,356.4
35313346,265646344,0,secondary,926,325.7
35313346,707916309,0,secondary,926,195.3
35313346,265644421,0,secondary,926,167.0
35313346,265644420,0,secondary,926,200.8
35313346,258965847,0,secondary,926,289.8
35313346,261265753,0,secondary,926,278.3
35313351,262368836,0,secondary,1226,242.0
35313351,102708202,0,secondary,1261,355.0
35313351,12195807207,0,primary,1226,408.6
35313351,11891975106,0,primary,1262,405.0
35313358,11891975167,0,unclassified,210,168.2
35313358,261186109,0,unclassified,721,207.0
35313358,263403419,0,secondary,210,217.7
35313358,1699464821,0,secondary,721,156.7
35313375,258030657,0,residential,1304,260.6
35313375,415475474,0,secondary,1220,268.8
35313375,256592634,0,residential,1304,251.6
35313383,537526641,0,secondary,557,480.9
35313383,537528665,0,secondary,557,638.2
35313383,537526638,0,secondary,557,562.1
35313383,4335557436,0,secondary,557,590.9
38449491,261192692,0,residential,,
38449491,261200177,0,secondary,,
38449491,371039758,0,primary,,
38449491,38449506,0,primary,,
38449506,348203982,0,residential,,
38449506,348203342,0,primary,,
38449506,38449491,0,primary,,
43503249,261183544,0,tertiary,934,53.1
43503249,261089719,0,secondary,927,14.5
43503249,365024877,0,secondary,934,21.8
43510489,5455415516,0,residential,936,238.1
43510489,377189436,0,secondary,356,285.3
43510489,5455415519,0,residential,936,200.6
43510489,13025550175,0,secondary,936,103.1
43510493,2424399938,0,secondary,397,107.4
43510493,261170558,0,secondary,397,136.6
43512551,261141628,0,secondary,398,329.2
43512551,263985076,0,secondary,398,356.1
43513140,369882174,0,secondary,356,134.3
43513140,261129961,0,residential,356,115.2
43513140,261170554,0,secondary,356,60.6
48989843,261245317,0,secondary,935,704.9
48989843,261202157,0,residential,935,716.3
48989843,261119850,0,secondary,935,786.2
48989844,365019669,0,secondary,354,795.4
48989844,261310902,0,tertiary,155,744.1
48989844,261119850,0,secondary,155,793.5
48989844,261172241,0,tertiary,354,693.2
48990563,11891979886,0,primary,193,229.8
48990563,369873732,0,secondary,193,235.4
48990563,261147614,0,primary,193,282.4
48991153,264434019,0,secondary,159,395.2
48991153,2480840763,0,secondary,158,368.2
48991153,1597888146,0,secondary,158,491.6
48991153,263359297,0,secondary,158,329.5
48991444,369884923,0,secondary,737,457.4
48991444,369881575,0,secondary,737,560.7
48991444,261269095,0,tertiary,737,554.0
48991444,366227803,0,tertiary,737,469.0
48991450,296373587,0,secondary,358,191.1
48991450,296373826,0,secondary,358,129.3
48991450,8725822327,0,secondary,358,216.5
48991450,308677566,0,secondary,399,174.8
90697140,1740050157,0,primary_link,566,291.9
90697140,365187755,0,primary,566,295.6
90697145,6530563775,0,primary,633,134.7
90697145,261329660,0,primary,564,378.4
102680963,2565028211,0,tertiary,212,176.3
102680963,4255745555,0,primary,212,125.1
102680963,261136490,0,tertiary,212,181.7
102680965,2291929261,0,primary,875,105.3
102680965,264429937,0,primary,882,130.0
102680965,261179253,0,secondary,875,216.1
102686388,265641174,0,secondary,1262,404.9
102686388,265641326,0,secondary,1227,303.6
102686388,265641047,0,tertiary,1226,405.1
102686388,262368836,0,secondary,1262,161.8
102686390,264826653,0,secondary,1229,352.9
102686390,250278934,0,secondary,1229,404.3
102686390,262418313,0,secondary,1264,339.9
102686390,264826619,0,secondary,1265,404.6
102686391,262171032,0,secondary,1266,355.7
102686391,4384635718,0,secondary,1231,302.3
102686391,262224925,0,tertiary,1231,407.7
102686391,4387385896,0,tertiary,1231,409.5
102691167,262368969,0,tertiary,1226,465.7
102691167,265641047,0,tertiary,1226,424.8
102691168,261214350,0,residential,1226,156.4
102691168,261207608,0,residential,1226,248.1
102691168,102691167,0,residential,1226,244.5
102705582,5758909911,0,secondary,157,461.2
102705582,263351673,0,secondary,157,498.2
102705582,261240534,0,residential,157,390.4
102705584,261226448,0,unclassified,122,389.3
102705584,5891205771,0,secondary,123,399.8
102705584,1764458389,0,secondary,122,336.6
102705584,5891205768,0,secondary,122,372.0
102705893,370096269,0,secondary,1263,524.6
102705893,265641504,0,secondary,1263,587.9
102705893,265641496,0,tertiary,1263,490.2
102705893,265641952,0,tertiary,1262,447.3
102705894,261184856,0,tertiary,1226,433.7
102705894,261184859,0,tertiary,1227,491.6
102705894,264825439,0,tertiary,1226,592.7
102705894,262368969,0,tertiary,1226,523.3
102708200,344357797,0,secondary,880,629.8
102708200,353796808,0,secondary,880,724.1
102708200,263984856,0,secondary,881,688.1
102708201,261184871,0,tertiary,1225,390.2
102708201,263984857,0,secondary,1225,461.7
102708201,263984906,0,secondary,1225,296.7
102708201,261184870,0,tertiary,1225,425.3
102708202,265642209,0,secondary,1261,296.4
102708202,35313351,0,secondary,1261,355.0
102708202,11891975106,0,secondary,1261,356.1
102708202,263985031,0,secondary,1225,284.8
102708205,261286521,0,unclassified,211,431.2
102708205,263983706,0,secondary,211,388.9
102708205,1764458397,0,secondary,211,483.6
102708206,102708207,0,secondary,721,600.2
102708206,263982117,0,secondary,721,641.4
102708206,261294481,0,secondary,721,589.2
102708206,263981875,0,secondary,721,634.8
102708207,734204223,0,unclassified,721,535.2
102708207,263981631,0,secondary,721,589.8
102708207,102708206,0,secondary,721,600.2
102708207,261126866,0,residential,721,602.2
102708208,261294969,0,unclassified,123,314.6
102708208,263981182,0,residential,123,400.1
102708208,261210041,0,unclassified,123,431.3
102708208,263980690,0,secondary,123,450.7
102708208,102708209,0,secondary,123,352.4
102708209,250755914,0,tertiary,123,314.8
102708209,4840604636,0,secondary,123,237.3
102708209,102708208,0,secondary,123,352.4
102708209,261279348,0,tertiary,123,211.1
102708212,263360504,0,secondary,159,403.9
102708212,263360950,0,secondary,159,525.1
102708212,2014120473,0,residential,159,376.7
102708213,11332654574,0,secondary,159,792.7
102708213,308441974,0,secondary,360,759.1
102708213,308441628,0,tertiary,359,838.3
102708213,260099111,0,secondary,359,794.3
102708213,308441614,0,secondary,160,796.1
102708213,263360950,0,secondary,159,741.1
102713545,261207496,0,unclassified,1261,521.7
102713545,12177119505,0,secondary,1261,582.1
102713545,264432667,0,secondary,1261,496.6
102713545,261135168,0,unclassified,1260,420.7
102713547,4269601033,0,secondary,1260,366.4
102713547,734237297,0,secondary,1225,328.8
102713547,353809557,0,secondary,1260,403.7
102713547,264432667,0,secondary,1260,417.6
102713551,2291929257,0,secondary,874,403.9
102713551,263984851,0,secondary,880,407.4
102713551,263984854,0,secondary,880,361.4
102713553,261210849,0,residential,622,454.4
102713553,102713555,0,secondary,622,456.4
102713553,344804280,0,secondary,873,492.3
102713553,250755813,0,secondary,873,493.8
102713555,102713553,0,secondary,622,456.4
102713555,263984671,0,secondary,621,376.2
102713556,263984671,0,secondary,621,310.3
102713556,261278115,0,secondary,621,250.8
102713556,258964574,0,secondary,621,318.0
102723053,365026544,0,secondary,1290,363.1
102723053,739187881,0,secondary,1291,297.5
102723053,265650780,0,secondary,1291,336.6
102723053,739187868,0,secondary,1291,287.2
102723061,262904425,0,residential,1288,119.8
102723061,262904520,0,secondary,1289,168.0
102723061,262904554,0,secondary,1289,85.4
102723061,261199561,0,tertiary,1289,116.6
102723064,257957644,0,secondary,1289,256.7
102723064,261190186,0,tertiary,1288,254.3
102723064,261163709,0,secondary,1288,192.4
102723064,262805016,0,secondary,1288,313.5
102723065,2291929247,0,secondary,879,278.5
102723065,262904584,0,secondary,879,222.7
102723065,254913359,0,secondary,879,282.6
102812058,268730043,0,secondary,947,469.6
102812058,305892404,0,tertiary,947,529.4
102812058,269686370,0,secondary,947,604.9
102812058,261164871,0,secondary,947,449.2
102812059,261237413,0,residential,854,292.5
102812059,6162746801,0,secondary_link,854,225.0
102812059,286841694,0,secondary,854,246.5
102812059,11826466065,0,secondary,854,207.4
102825447,287215739,0,secondary,1183,509.8
102825447,13454332212,0,secondary,1183,410.1
102825447,13948644947,0,secondary,1183,377.0
102825447,287215729,0,secondary,1186,411.5
102855127,29840732,0,primary,,
102856033,102856044,0,motorway_link,,
102856033,102857311,0,primary,,
102856044,29841510,0,motorway,,
102856718,26683723,0,motorway,,
102856728,102856718,0,motorway_link,,
102856728,102855127,0,primary,,
102857311,1153867735,0,primary,,
102857955,29053375,0,motorway,,
104504021,1393762198,0,residential,527,364.4
104504021,261258632,0,residential,527,366.3
104504021,267060556,0,primary,527,414.3
104504029,267460483,0,secondary,529,98.8
104504029,356290443,0,primary,525,48.7
104504029,104509909,0,secondary,525,33.7
104504029,3192195998,0,primary,529,36.2
104504033,261200877,0,residential,530,163.3
104504033,287220244,0,primary,530,193.4
104504033,6718052130,0,primary,530,94.9
104509544,288990084,0,secondary,97,117.9
104509544,288990116,0,primary,785,344.0
104509544,4332799150,0,primary,777,372.7
104509544,305516906,0,secondary,785,397.3
104509549,5753373518,0,primary,774,96.6
104509549,1438083136,0,primary,783,111.8
104509549,353716815,0,primary,774,63.6
104509909,104504029,0,secondary,525,33.7
104509909,261189349,0,tertiary,525,159.9
104509909,356290443,0,secondary,525,83.0
104509909,7601934655,0,secondary,529,59.7
105254021,261215919,0,tertiary,826,366.6
105254021,286841446,0,secondary,826,292.1
105254021,198345981,0,secondary,826,425.1
105254021,286476557,0,tertiary,826,409.6
105254026,266720617,0,secondary,854,334.1
105254026,266720519,0,secondary,854,277.4
105254026,266720640,0,secondary,854,389.8
105254026,266720646,0,secondary,854,263.1
105254030,261201034,0,secondary,943,862.5
105254030,261176983,0,secondary,305,845.6
105254030,289549880,0,secondary,305,868.9
105254030,261308456,0,secondary,943,795.4
105287619,105287620,0,motorway,824,906.5
105287619,261098346,0,motorway_link,824,867.1
105287620,12496885406,0,motorway_link,629,806.2
105287620,105287625,0,motorway,629,704.8
105287625,26703423,0,motorway,629,448.3
105288712,105288716,0,motorway,,
105288716,286840405,0,motorway_link,,
105288716,286840374,0,motorway,,
110968220,969565853,0,motorway,,
110968220,258952595,0,motorway,,
110968220,110974685,0,motorway,,
110970240,29053377,0,motorway_link,,
110973702,29053377,0,motorway,,
110973702,110973909,0,motorway,,
110973909,110974337,0,motorway_link,,
