id,lat,lon,has_real_aq
827,41.9865548289,-87.77751494435,True
931,41.99377296625,-87.78427851275,True
932,42.00465993585,-87.794322724,True
947,41.993774725,-87.784646353,True
948,42.0046608098,-87.79475665269999,True
1225,41.907278,-87.6479935,True
1255,41.863532,-87.647003,True
1256,41.870745,-87.647212,True
1257,41.878057,-87.647433,True
1028,41.8867342438,-87.63023120074999,True
945,41.97928643745,-87.77123472085,True
946,41.98655660915,-87.77788275360001,True
1259,41.893791,-87.64787100000001,True
557,41.8528899299,-87.6416924413,True
934,41.89978925755,-87.66110579345,True
935,41.906910310949996,-87.67216445865,True
883,41.91327761695,-87.63238269844999,True
942,41.9570269563,-87.7510720743,True
474,41.7227418862,-87.56761786729999,True
738,41.93554586795,-87.71791638085,True
987,41.71178795665,-87.5599036192,True
620,41.896440825,-87.61708344499999,True
656,41.87554208675,-87.62594277635,True
769,41.941625120699996,-87.80668271735,True
417,41.74974578495,-87.71688467705,True
418,41.7498354934,-87.7071506148,True
449,41.74994529345,-87.69752493179999,True
450,41.7501141389,-87.68769386875,True
471,41.72225143375,-87.59961633565,True
841,41.941626806,-87.80705026455,True
842,41.949572708649995,-87.80733092355,True
415,41.749381500300004,-87.7364652912,True
416,41.749574587699996,-87.7267427891,True
1024,41.879359151399996,-87.63668291984999,True
1049,41.882168207,-87.6717518229,True
1051,41.882800640650004,-87.66066979715,True
1052,41.8829714326,-87.65203588315,True
1305,41.874595,-87.633549,True
1308,41.874345,-87.633549,True
1025,41.8838188267,-87.636747289,True
1027,41.886755048,-87.6339653011,True
1003,42.01213412585,-87.686654788,True
1291,41.896232,-87.6515985,True
66,41.74587769525,-87.72204642265001,True
484,41.6919860981,-87.67587203155,True
1118,41.6918106826,-87.69099006295,True
660,41.8758164926,-87.6259397503,True
26,41.745873795950004,-87.7216486379,True
823,41.711785491200004,-87.5595374095,True
19,41.694914378600004,-87.72030722085,True
20,41.70223150555,-87.72061949740001,True
21,41.709536374150005,-87.72086779234999,True
548,41.8517526805,-87.71992839584999,True
737,41.9283704209,-87.7061445166,True
763,41.7883129609,-87.80118872415,True
781,41.990466869399995,-87.68477720055,True
782,41.9905965282,-87.67600424085,True
792,41.9877742628,-87.66727720775,True
853,41.97162520845,-87.77290037,True
22,41.71685298725,-87.72108500395001,False
23,41.724229577,-87.72138086999999,False
24,41.7313903445,-87.72142210135,True
25,41.73851735745,-87.7214052063,True
64,41.7313942441,-87.7218218759,True
65,41.73852125775,-87.72180323585,True
1185,41.99183661565,-87.6604411455,True
1238,41.739716,-87.6438885,True
59,41.6949182826,-87.72070488375,True
60,41.70223540815,-87.72101702425,True
61,41.7095402757,-87.72126574455001,True
62,41.71685688795,-87.72148259045,False
63,41.72423347635,-87.72177843975001,False
301,41.9527907193,-87.81216221845,True
492,41.692121207149995,-87.6669879011,True
840,41.93440141275,-87.80678242775,True
888,41.80676491715,-87.58515538235,True
168,41.9520117032,-87.83184545865001,True
299,41.9522861158,-87.83184330764999,True
300,41.95253232905,-87.82202047370001,True
534,41.8516832564,-87.71308151,True
535,41.8516266799,-87.7080483025,True
536,41.85174261185,-87.70032627730001,True
537,41.85183654985,-87.69054076399999,True
538,41.85197907935,-87.68075472325,True
773,41.957025091199995,-87.75070443295,True
843,41.9718647205,-87.80725981235,True
844,41.9791232985,-87.80716263400001,True
887,41.79897807715,-87.580200014,True
938,41.92837242755,-87.70651198305,True
941,41.949832343699995,-87.74164092379999,True
943,41.9642398178,-87.7578159523,True
1117,41.6916022124,-87.71056145840001,True
1172,41.961078748199995,-87.80746606665,True
539,41.85212039195,-87.67090255165,True
541,41.85247537485,-87.65132291945,True
279,41.95225791685,-87.82202266690001,True
477,41.691711680599994,-87.67587482405,True
478,41.692067316350006,-87.6576917231,True
479,41.6921711822,-87.64725236985001,True
485,41.69234173275,-87.65776727545,True
491,41.69190199855,-87.66691530975001,True
683,41.725522741,-87.6140807294,True
684,41.7328446679,-87.61424877875,True
753,41.722133200900004,-87.53570570605,True
838,41.920082100200005,-87.8063019193,True
839,41.92740372025,-87.80654080779999,True
939,41.93554783715,-87.71828387644999,True
940,41.94269379145,-87.7299724101,True
1115,41.69132779305,-87.71056410535,True
1116,41.691536264250004,-87.69099279310001,True
1132,41.82944447545,-87.74385203770001,True
1187,42.00918607155,-87.6623705101,True
333,41.73917045995,-87.68241343700001,True
229,41.86568430415,-87.76925001584999,True
542,41.85261552205,-87.64169539205,True
543,41.852704955549996,-87.63199133825,True
545,41.85269464295,-87.62542688959999,True
558,41.85297936285,-87.631988346,True
559,41.85302074645,-87.62163308385,True
560,41.852994823450004,-87.6254348802,True
563,41.75554979005,-87.74143109315,True
639,41.811280200300004,-87.74342210885,True
640,41.818490672950006,-87.7436249378,True
685,41.74015417105,-87.61443365115,True
686,41.74746405695,-87.61468515745,True
688,41.7620577416,-87.61500537079999,True
689,41.769329670199994,-87.61517412124999,True
480,41.69227837985,-87.63764543315,True
481,41.6924029633,-87.62698196795,True
482,41.69255418775,-87.6154482141,True
837,41.91250492325,-87.80605582765,True
858,41.974861865150004,-87.78304583845,True
936,41.9140241024,-87.6832074973,True
937,41.9211811314,-87.69466116014999,True
1083,41.659435471150005,-87.5740468415,True
1170,41.886983792600006,-87.80522480035,False
1171,41.9015621675,-87.8057272235,False
1192,41.8511744933,-87.61878482955001,True
334,41.74645822875,-87.68257997685001,True
265,41.7349096553,-87.72630733860001,True
266,41.7350755714,-87.71672402224999,True
267,41.7352582178,-87.70704393415,True
268,41.7354388551,-87.6971466052,True
269,41.73559220905,-87.68735533885001,True
622,41.9076653877,-87.62540153219999,True
633,41.7665136651,-87.74209919545,True
634,41.7747694813,-87.74235708375,True
690,41.7765641807,-87.61534332115,True
691,41.783848743700005,-87.61554530929999,True
692,41.7910957286,-87.61571442315,True
693,41.79839258495,-87.61588300734999,True
694,41.805747249999996,-87.61618458905,True
696,41.8202295929,-87.6167022497,True
697,41.82746273315,-87.61688768865,True
490,41.6927751396,-87.6043317544,True
889,41.9187087137,-87.62877115264999,True
891,41.9369071209,-87.63540597295,True
892,41.94451859355,-87.64106630635001,True
894,41.9583334752,-87.6456973775,True
895,41.9657071062,-87.6472994049,True
896,41.9730013403,-87.64940184665,True
828,41.9791216124,-87.8067948841,True
829,41.986377517250006,-87.8067257418,True
856,41.98013848795,-87.8017065697,True
857,41.977700627749996,-87.7921572115,True
867,41.88313464865,-87.64253861825,True
1026,41.8862888613,-87.63602387905,True
882,41.912166513100004,-87.63309093264999,True
886,41.79381733505,-87.57956307535,True
1058,41.8845145865,-87.6422499578,True
1151,41.886983792600006,-87.80482480034999,False
1152,41.9015621675,-87.8053272235,False
589,41.888142994999995,-87.61388387,True
551,41.852017023,-87.7003235753,True
552,41.85211096045,-87.6905380092,True
553,41.85225348945,-87.6807519358,True
679,41.885430275100006,-87.6444176879,True
695,41.8130096861,-87.6164968379,True
698,41.83476099155,-87.61703668385,True
700,41.84751805805,-87.61771282935,True
774,41.98989280575,-87.7494977975,True
526,41.9932147806,-87.7578516304,True
529,41.99677404,-87.76534076,True
755,41.7170714345,-87.535438461,True
756,41.7221357429,-87.53607198885,True
766,41.920080413250005,-87.80593450315,True
767,41.92740203385,-87.806173357,True
768,41.934399726799995,-87.80641492575,True
1035,41.88629109055,-87.63639109900001,True
834,41.78099083305,-87.80124081595,True
835,41.788314658800005,-87.80155539585,True
845,41.9863792038,-87.8070935298,True
846,41.99387803575,-87.80702241675,True
850,41.979864078000006,-87.8017088522,True
851,41.9774262181,-87.79215953479999,True
852,41.97458745575,-87.7830482006,True
875,41.9120948931,-87.632866257,True
929,41.914022021799994,-87.6828401203,True
1098,41.8504830408,-87.79354700395,False
1099,41.8507279962,-87.7734806928,False
549,41.85195766825,-87.71307885335,True
550,41.851901091399995,-87.70804562255,True
564,41.76651177555,-87.74173265905,True
565,41.7747675854,-87.7419904985,True
771,41.9718630349,-87.8068920895,True
775,41.9898178685,-87.74335684865,True
699,41.8420593151,-87.61719762105,True
486,41.69244559805,-87.64724945924999,True
487,41.69255279515,-87.63764247985,True
488,41.6926773779,-87.6269789602,True
489,41.69282860175,-87.6154451555,True
762,41.7809891344,-87.80087419329999,True
776,41.9899522945,-87.7335216163,True
777,41.990073570199996,-87.72376345250001,True
778,41.9901805631,-87.714990834,True
779,41.9902729518,-87.7052558049,True
966,41.823012515,-87.67998711999999,True
967,41.823062515000004,-87.67029212,True
968,41.8232327,-87.65573101999999,True
969,41.82355231,-87.63823023,True
1103,41.85119370575,-87.77369567135,False
1153,41.961078748199995,-87.80706606665001,True
670,41.975410987299995,-87.8364315053,True
527,42.008392220000005,-87.78538234,True
528,42.00105916,-87.77438602000001,True
757,41.891663852600004,-87.6303274128,True
881,41.90752253235,-87.63321376844999,True
970,41.82376653,-87.62847842,True
971,41.82384853,-87.62172342,True
997,42.011764171799996,-87.78112632989999,True
1102,41.85075745655,-87.79354469685,False
605,41.7989804808,-87.5805667288,True
606,41.8067673053,-87.58552214015,True
571,41.8184887946,-87.7432580976,True
1125,41.8294425919,-87.743485135,True
878,41.88926834205,-87.63270554190001,True
879,41.89410796995,-87.63282186265,True
880,41.9002490802,-87.6330009096,True
928,41.90690819535,-87.6717971306,True
930,41.92117908705,-87.6942937266,True
972,41.82387853,-87.61194642000001,True
1000,42.0116590803,-87.71882781324999,True
1001,42.01184801795,-87.70440168165,True
604,41.79381974055,-87.57992976610001,True
525,41.9967211269,-87.7656370638,True
739,41.9426918594,-87.72960487085001,True
795,41.98804866565,-87.66727434725,True
956,41.89249500425,-87.6261144449,True
979,41.82404853,-87.62172342,True
980,41.82407853,-87.61194642000001,True
1299,41.882531,-87.6324705,True
772,41.9498304487,-87.74127333175,True
473,41.7225608001,-87.58023536705,True
787,41.9904549684,-87.7149881782,True
788,41.990547356600004,-87.7052531073,True
789,41.990616538699996,-87.69454424605,True
790,41.99074127305,-87.68477441495,True
791,41.990870931399996,-87.67600141755,True
1018,42.012122421650005,-87.70439897829999,True
824,41.96423797405,-87.7574482764,True
977,41.82375231,-87.63823023,True
978,41.82396653,-87.62847842,True
618,41.888145295,-87.614251085,True
621,41.9024896915,-87.62227396649999,True
530,41.993267669999994,-87.75755534000001,True
1040,41.88797016,-87.61930072999999,True
783,41.9901672128,-87.74949528995,True
784,41.99009227525,-87.74335431475001,True
785,41.99022670075,-87.73351904020001,True
957,41.892571033500005,-87.62221509365,True
976,41.8234327,-87.65573101999999,True
974,41.823212515,-87.67998711999999,True
459,41.7222863897,-87.5802385713,True
460,41.7224674766,-87.56762112525,True
962,41.89323557115,-87.63037361935,True
1306,41.8709475,-87.630455,True
954,41.8923980857,-87.63481009665,True
955,41.89243075355,-87.6303217886,True
960,41.8933763048,-87.62225324635,True
1298,41.882531,-87.6322705,True
375,41.7464603035,-87.68294640245,True
483,41.69250072625,-87.60433485475,True
871,41.889266100849994,-87.63233830335,True
872,41.894105729,-87.6324546037,True
975,41.823262514999996,-87.67029212,True
374,41.73917253495,-87.68277982110001,True
793,41.9850826215,-87.65796331265,True
873,41.90024683955,-87.63263361169999,True
874,41.907520292049995,-87.63284642515,True
961,41.8932961845,-87.6261657133,True
319,41.954746576800005,-87.64712996725,True
591,41.896438535,-87.616716175,True
1029,41.8873526649,-87.6262778678,True
1031,41.887695754999996,-87.619303785,True
876,41.91308026635,-87.63223766659999,True
752,41.71706889075,-87.53507221070001,True
949,41.8830841714,-87.691408436,True
950,41.88298323,-87.7012514078,True
1260,41.9000165,-87.6481095,True
673,41.97541178305,-87.83679926065,True
674,41.841913081049995,-87.63058768745,True
369,41.702728680250004,-87.68168712925001,True
1224,41.9000165,-87.6477295,True
368,41.6954300975,-87.68145450124999,True
329,41.710024016350005,-87.681548756,True
330,41.71730551515,-87.6817661449,True
680,41.8781017767,-87.64416660685,True
1059,41.88434901025,-87.6520751801,True
1060,41.8842658282,-87.66002547184999,True
1061,41.8837223507,-87.66407757889999,True
1062,41.883308385700005,-87.66584658745,True
327,41.69542802005,-87.68108836555001,True
1223,41.893791,-87.647491,True
1063,41.88336014915,-87.6717794644,True
328,41.70272660325,-87.68132095210001,True
371,41.71730759135,-87.6821324048,True
830,41.993876348650005,-87.8066545709,True
370,41.71002609295,-87.6819149746,True
1091,41.659709884099996,-87.57404361799999,True
